TF-IDF Features for Each Document:

Document: a1.txt
  Term: identification, TF-IDF Score: 0.0118
  Term: wore, TF-IDF Score: 0.0118
  Term: depicts, TF-IDF Score: 0.0118
  Term: rent, TF-IDF Score: 0.0118
  Term: job, TF-IDF Score: 0.0118
  Term: forget, TF-IDF Score: 0.0118
  Term: couple, TF-IDF Score: 0.0118
  Term: combined, TF-IDF Score: 0.0118
  Term: hunters, TF-IDF Score: 0.0118
  Term: fortune, TF-IDF Score: 0.0118
  Term: join, TF-IDF Score: 0.0118
  Term: key, TF-IDF Score: 0.0118
  Term: portrayals, TF-IDF Score: 0.0118
  Term: room, TF-IDF Score: 0.0118
  Term: photo, TF-IDF Score: 0.0118
  Term: blurry, TF-IDF Score: 0.0118
  Term: assuming, TF-IDF Score: 0.0118
  Term: letter, TF-IDF Score: 0.0118
  Term: demo, TF-IDF Score: 0.0118
  Term: canons, TF-IDF Score: 0.0118
  Term: originate, TF-IDF Score: 0.0118
  Term: counterparts, TF-IDF Score: 0.0118
  Term: jimmy, TF-IDF Score: 0.0118
  Term: ethan, TF-IDF Score: 0.0118
  Term: date, TF-IDF Score: 0.0118
  Term: truly, TF-IDF Score: 0.0118
  Term: runner, TF-IDF Score: 0.0118
  Term: vertress, TF-IDF Score: 0.0118
  Term: placing, TF-IDF Score: 0.0118
  Term: performances, TF-IDF Score: 0.0118
  Term: rankings, TF-IDF Score: 0.0118
  Term: cleared, TF-IDF Score: 0.0118
  Term: declined, TF-IDF Score: 0.0118
  Term: position, TF-IDF Score: 0.0118
  Term: trophy, TF-IDF Score: 0.0118
  Term: winners, TF-IDF Score: 0.0118
  Term: archipelago, TF-IDF Score: 0.0118
  Term: regions, TF-IDF Score: 0.0118
  Term: achievements, TF-IDF Score: 0.0118
  Term: trained, TF-IDF Score: 0.0118
  Term: determination, TF-IDF Score: 0.0118
  Term: earnestness, TF-IDF Score: 0.0118
  Term: considerably, TF-IDF Score: 0.0118
  Term: kiawe, TF-IDF Score: 0.0118
  Term: sophocles, TF-IDF Score: 0.0118
  Term: lillie, TF-IDF Score: 0.0118
  Term: mallow, TF-IDF Score: 0.0118
  Term: lana, TF-IDF Score: 0.0118
  Term: classmates, TF-IDF Score: 0.0118
  Term: studying, TF-IDF Score: 0.0118
  Term: kukui, TF-IDF Score: 0.0118
  Term: school, TF-IDF Score: 0.0118
  Term: enrolls, TF-IDF Score: 0.0118
  Term: shatters, TF-IDF Score: 0.0118
  Term: overloads, TF-IDF Score: 0.0118
  Term: massive, TF-IDF Score: 0.0118
  Term: produces, TF-IDF Score: 0.0118
  Term: gives, TF-IDF Score: 0.0118
  Term: koko, TF-IDF Score: 0.0118
  Term: tapu, TF-IDF Score: 0.0118
  Term: vacation, TF-IDF Score: 0.0118
  Term: returning, TF-IDF Score: 0.0118
  Term: influence, TF-IDF Score: 0.0118
  Term: highest, TF-IDF Score: 0.0118
  Term: advancing, TF-IDF Score: 0.0118
  Term: qualifying, TF-IDF Score: 0.0118
  Term: earns, TF-IDF Score: 0.0118
  Term: competing, TF-IDF Score: 0.0118
  Term: currently, TF-IDF Score: 0.0118
  Term: mentally, TF-IDF Score: 0.0118
  Term: connect, TF-IDF Score: 0.0118
  Term: discovers, TF-IDF Score: 0.0118
  Term: froakie, TF-IDF Score: 0.0118
  Term: tierno, TF-IDF Score: 0.0118
  Term: shauna, TF-IDF Score: 0.0118
  Term: sawyer, TF-IDF Score: 0.0118
  Term: bonnie, TF-IDF Score: 0.0118
  Term: clemont, TF-IDF Score: 0.0118
  Term: siblings, TF-IDF Score: 0.0118
  Term: ventured, TF-IDF Score: 0.0118
  Term: bid, TF-IDF Score: 0.0118
  Term: parted, TF-IDF Score: 0.0118
  Term: conquer, TF-IDF Score: 0.0118
  Term: enslave, TF-IDF Score: 0.0118
  Term: foiling, TF-IDF Score: 0.0118
  Term: latest, TF-IDF Score: 0.0118
  Term: malevolent, TF-IDF Score: 0.0118
  Term: eevee, TF-IDF Score: 0.0118
  Term: entered, TF-IDF Score: 0.0118
  Term: basics, TF-IDF Score: 0.0118
  Term: relearns, TF-IDF Score: 0.0118
  Term: expertise, TF-IDF Score: 0.0118
  Term: showing, TF-IDF Score: 0.0118
  Term: beginner, TF-IDF Score: 0.0118
  Term: regresses, TF-IDF Score: 0.0118
  Term: competence, TF-IDF Score: 0.0118
  Term: drop, TF-IDF Score: 0.0118
  Term: displays, TF-IDF Score: 0.0118
  Term: notoriously, TF-IDF Score: 0.0118
  Term: stephan, TF-IDF Score: 0.0118
  Term: bianca, TF-IDF Score: 0.0118
  Term: twinleaf, TF-IDF Score: 0.0118
  Term: impressive, TF-IDF Score: 0.0118
  Term: participation, TF-IDF Score: 0.0118
  Term: concludes, TF-IDF Score: 0.0118
  Term: latios, TF-IDF Score: 0.0118
  Term: gyms, TF-IDF Score: 0.0118
  Term: swept, TF-IDF Score: 0.0118
  Term: famously, TF-IDF Score: 0.0118
  Term: matched, TF-IDF Score: 0.0118
  Term: marking, TF-IDF Score: 0.0118
  Term: galactic, TF-IDF Score: 0.0118
  Term: brutal, TF-IDF Score: 0.0118
  Term: privilege, TF-IDF Score: 0.0118
  Term: continue, TF-IDF Score: 0.0118
  Term: wanting, TF-IDF Score: 0.0118
  Term: qualifies, TF-IDF Score: 0.0118
  Term: gotten, TF-IDF Score: 0.0118
  Term: 3rd, TF-IDF Score: 0.0118
  Term: achieving, TF-IDF Score: 0.0118
  Term: entering, TF-IDF Score: 0.0118
  Term: morrison, TF-IDF Score: 0.0118
  Term: magma, TF-IDF Score: 0.0118
  Term: bringing, TF-IDF Score: 0.0118
  Term: ended, TF-IDF Score: 0.0118
  Term: coordinator, TF-IDF Score: 0.0118
  Term: aspiring, TF-IDF Score: 0.0118
  Term: moved, TF-IDF Score: 0.0118
  Term: hoping, TF-IDF Score: 0.0118
  Term: exists, TF-IDF Score: 0.0118
  Term: watcher, TF-IDF Score: 0.0118
  Term: sketchit, TF-IDF Score: 0.0118
  Term: disappointed, TF-IDF Score: 0.0118
  Term: greatly, TF-IDF Score: 0.0118
  Term: unflattering, TF-IDF Score: 0.0118
  Term: eliminated, TF-IDF Score: 0.0118
  Term: handling, TF-IDF Score: 0.0118
  Term: inexperience, TF-IDF Score: 0.0118
  Term: finished, TF-IDF Score: 0.0118
  Term: competitive, TF-IDF Score: 0.0118
  Term: 5th, TF-IDF Score: 0.0118
  Term: enabling, TF-IDF Score: 0.0118
  Term: honed, TF-IDF Score: 0.0118
  Term: significantly, TF-IDF Score: 0.0118
  Term: deep, TF-IDF Score: 0.0118
  Term: gratitude, TF-IDF Score: 0.0118
  Term: technical, TF-IDF Score: 0.0118
  Term: victories, TF-IDF Score: 0.0118
  Term: legitimate, TF-IDF Score: 0.0118
  Term: controversially, TF-IDF Score: 0.0118
  Term: absolutely, TF-IDF Score: 0.0118
  Term: knew, TF-IDF Score: 0.0118
  Term: befriending, TF-IDF Score: 0.0118
  Term: merely, TF-IDF Score: 0.0118
  Term: treasures, TF-IDF Score: 0.0118
  Term: retrieving, TF-IDF Score: 0.0118
  Term: aid, TF-IDF Score: 0.0118
  Term: threat, TF-IDF Score: 0.0118
  Term: common, TF-IDF Score: 0.0118
  Term: antagonism, TF-IDF Score: 0.0118
  Term: friendship, TF-IDF Score: 0.0118
  Term: goodness, TF-IDF Score: 0.0118
  Term: villains, TF-IDF Score: 0.0118
  Term: enduring, TF-IDF Score: 0.0118
  Term: presenting, TF-IDF Score: 0.0118
  Term: abnormally, TF-IDF Score: 0.0118
  Term: delusion, TF-IDF Score: 0.0118
  Term: maintaining, TF-IDF Score: 0.0118
  Term: chasing, TF-IDF Score: 0.0118
  Term: obsessively, TF-IDF Score: 0.0118
  Term: emergency, TF-IDF Score: 0.0118
  Term: essentially, TF-IDF Score: 0.0118
  Term: bumbling, TF-IDF Score: 0.0118
  Term: crime, TF-IDF Score: 0.0118
  Term: primary, TF-IDF Score: 0.0118
  Term: newer, TF-IDF Score: 0.0118
  Term: challenges, TF-IDF Score: 0.0118
  Term: woke, TF-IDF Score: 0.0118
  Term: planning, TF-IDF Score: 0.0118
  Term: hailing, TF-IDF Score: 0.0118
  Term: old, TF-IDF Score: 0.0118
  Term: fledged, TF-IDF Score: 0.0118
  Term: bylaws, TF-IDF Score: 0.0118
  Term: registration, TF-IDF Score: 0.0118
  Term: according, TF-IDF Score: 0.0118
  Term: birthday, TF-IDF Score: 0.0118
  Term: starts, TF-IDF Score: 0.0118
  Term: injury, TF-IDF Score: 0.0118
  Term: wrap, TF-IDF Score: 0.0118
  Term: handkerchief, TF-IDF Score: 0.0118
  Term: poliwag, TF-IDF Score: 0.0118
  Term: startled, TF-IDF Score: 0.0118
  Term: knee, TF-IDF Score: 0.0118
  Term: previously, TF-IDF Score: 0.0118
  Term: attended, TF-IDF Score: 0.0118
  Term: rhyhorn, TF-IDF Score: 0.0118
  Term: chase, TF-IDF Score: 0.0118
  Term: warm, TF-IDF Score: 0.0118
  Term: safe, TF-IDF Score: 0.0118
  Term: invited, TF-IDF Score: 0.0118
  Term: noticed, TF-IDF Score: 0.0118
  Term: hollow, TF-IDF Score: 0.0118
  Term: forced, TF-IDF Score: 0.0118
  Term: got, TF-IDF Score: 0.0118
  Term: boy, TF-IDF Score: 0.0118
  Term: loved, TF-IDF Score: 0.0118
  Term: reveals, TF-IDF Score: 0.0118
  Term: trees, TF-IDF Score: 0.0118
  Term: nineteenth, TF-IDF Score: 0.0118
  Term: studios, TF-IDF Score: 0.0118
  Term: recording, TF-IDF Score: 0.0118
  Term: shift, TF-IDF Score: 0.0118
  Term: prompting, TF-IDF Score: 0.0118
  Term: licensing, TF-IDF Score: 0.0118
  Term: responses, TF-IDF Score: 0.0118
  Term: react, TF-IDF Score: 0.0118
  Term: correctly, TF-IDF Score: 0.0118
  Term: pressure, TF-IDF Score: 0.0118
  Term: relaxed, TF-IDF Score: 0.0118
  Term: writers, TF-IDF Score: 0.0118
  Term: loosened, TF-IDF Score: 0.0118
  Term: excitement, TF-IDF Score: 0.0118
  Term: husky, TF-IDF Score: 0.0118
  Term: enjoyed, TF-IDF Score: 0.0118
  Term: matching, TF-IDF Score: 0.0118
  Term: interpretation, TF-IDF Score: 0.0118
  Term: luckily, TF-IDF Score: 0.0118
  Term: imagine, TF-IDF Score: 0.0118
  Term: hours, TF-IDF Score: 0.0118
  Term: approximately, TF-IDF Score: 0.0118
  Term: booth, TF-IDF Score: 0.0118
  Term: separately, TF-IDF Score: 0.0118
  Term: movements, TF-IDF Score: 0.0118
  Term: translated, TF-IDF Score: 0.0118
  Term: script, TF-IDF Score: 0.0118
  Term: casey, TF-IDF Score: 0.0118
  Term: audition, TF-IDF Score: 0.0118
  Term: dubbed, TF-IDF Score: 0.0118
  Term: adaption, TF-IDF Score: 0.0118
  Term: dubbing, TF-IDF Score: 0.0118
  Term: 17, TF-IDF Score: 0.0118
  Term: november, TF-IDF Score: 0.0118
  Term: airing, TF-IDF Score: 0.0118
  Term: overhaul, TF-IDF Score: 0.0118
  Term: cheeks, TF-IDF Score: 0.0118
  Term: birthmarks, TF-IDF Score: 0.0118
  Term: decrease, TF-IDF Score: 0.0118
  Term: irises, TF-IDF Score: 0.0118
  Term: larger, TF-IDF Score: 0.0118
  Term: redesign, TF-IDF Score: 0.0118
  Term: yamada, TF-IDF Score: 0.0118
  Term: toshiya, TF-IDF Score: 0.0118
  Term: ichishi, TF-IDF Score: 0.0118
  Term: sayuri, TF-IDF Score: 0.0118
  Term: overseen, TF-IDF Score: 0.0118
  Term: initially, TF-IDF Score: 0.0118
  Term: replied, TF-IDF Score: 0.0118
  Term: equal, TF-IDF Score: 0.0118
  Term: relationship, TF-IDF Score: 0.0118
  Term: miyamoto, TF-IDF Score: 0.0118
  Term: mentor, TF-IDF Score: 0.0118
  Term: idol, TF-IDF Score: 0.0118
  Term: necessity, TF-IDF Score: 0.0118
  Term: aspect, TF-IDF Score: 0.0118
  Term: purchased, TF-IDF Score: 0.0118
  Term: americans, TF-IDF Score: 0.0118
  Term: consumers, TF-IDF Score: 0.0118
  Term: tagline, TF-IDF Score: 0.0118
  Term: tying, TF-IDF Score: 0.0118
  Term: surname, TF-IDF Score: 0.0118
  Term: select, TF-IDF Score: 0.0118
  Term: default, TF-IDF Score: 0.0118
  Term: bugs, TF-IDF Score: 0.0118
  Term: obsessed, TF-IDF Score: 0.0118
  Term: represent, TF-IDF Score: 0.0118
  Term: nishida, TF-IDF Score: 0.0118
  Term: atsuko, TF-IDF Score: 0.0118
  Term: wisdom, TF-IDF Score: 0.0118
  Term: mean, TF-IDF Score: 0.0118
  Term: hats, TF-IDF Score: 0.0118
  Term: outfits, TF-IDF Score: 0.0118
  Term: inability, TF-IDF Score: 0.0118
  Term: stuck, TF-IDF Score: 0.0118
  Term: sailor, TF-IDF Score: 0.0118
  Term: goku, TF-IDF Score: 0.0118
  Term: likes, TF-IDF Score: 0.0118
  Term: popularized, TF-IDF Score: 0.0118
  Term: 90s, TF-IDF Score: 0.0118
  Term: wave, TF-IDF Score: 0.0118
  Term: figurehead, TF-IDF Score: 0.0118
  Term: widely, TF-IDF Score: 0.0118
  Term: identifiable, TF-IDF Score: 0.0118
  Term: universally, TF-IDF Score: 0.0118
  Term: overshadowed, TF-IDF Score: 0.0118
  Term: status, TF-IDF Score: 0.0118
  Term: longevity, TF-IDF Score: 0.0118
  Term: success, TF-IDF Score: 0.0118
  Term: huge, TF-IDF Score: 0.0118
  Term: specials, TF-IDF Score: 0.0118
  Term: dream, TF-IDF Score: 0.0118
  Term: motto, TF-IDF Score: 0.0118
  Term: letters, TF-IDF Score: 0.0118
  Term: derived, TF-IDF Score: 0.0118
  Term: remainder, TF-IDF Score: 0.0118
  Term: サトシ, TF-IDF Score: 0.0118
  Term: book, TF-IDF Score: 0.0115
  Term: noted, TF-IDF Score: 0.0115
  Term: players, TF-IDF Score: 0.0115
  Term: uses, TF-IDF Score: 0.0115
  Term: shown, TF-IDF Score: 0.0115
  Term: pearl, TF-IDF Score: 0.0115
  Term: diamond, TF-IDF Score: 0.0115
  Term: seen, TF-IDF Score: 0.0115
  Term: form, TF-IDF Score: 0.0115
  Term: best, TF-IDF Score: 0.0105
  Term: white, TF-IDF Score: 0.0105
  Term: different, TF-IDF Score: 0.0105
  Term: subject, TF-IDF Score: 0.0101
  Term: rare, TF-IDF Score: 0.0101
  Term: suggested, TF-IDF Score: 0.0101
  Term: faced, TF-IDF Score: 0.0101
  Term: controversy, TF-IDF Score: 0.0101
  Term: blast, TF-IDF Score: 0.0101
  Term: mon, TF-IDF Score: 0.0101
  Term: teaching, TF-IDF Score: 0.0101
  Term: familiar, TF-IDF Score: 0.0101
  Term: novel, TF-IDF Score: 0.0101
  Term: comes, TF-IDF Score: 0.0101
  Term: parodying, TF-IDF Score: 0.0101
  Term: watching, TF-IDF Score: 0.0101
  Term: channel, TF-IDF Score: 0.0101
  Term: web, TF-IDF Score: 0.0101
  Term: parodied, TF-IDF Score: 0.0101
  Term: father, TF-IDF Score: 0.0101
  Term: edition, TF-IDF Score: 0.0101
  Term: 2011, TF-IDF Score: 0.0101
  Term: hate, TF-IDF Score: 0.0101
  Term: coolest, TF-IDF Score: 0.0101
  Term: ugo, TF-IDF Score: 0.0101
  Term: emphasized, TF-IDF Score: 0.0101
  Term: going, TF-IDF Score: 0.0101
  Term: cultural, TF-IDF Score: 0.0101
  Term: japanification, TF-IDF Score: 0.0101
  Term: critical, TF-IDF Score: 0.0101
  Term: want, TF-IDF Score: 0.0101
  Term: ono, TF-IDF Score: 0.0101
  Term: toshihiro, TF-IDF Score: 0.0101
  Term: joined, TF-IDF Score: 0.0101
  Term: ghost, TF-IDF Score: 0.0101
  Term: cameos, TF-IDF Score: 0.0101
  Term: grande, TF-IDF Score: 0.0101
  Term: plateau, TF-IDF Score: 0.0101
  Term: grand, TF-IDF Score: 0.0101
  Term: beating, TF-IDF Score: 0.0101
  Term: soon, TF-IDF Score: 0.0101
  Term: remain, TF-IDF Score: 0.0101
  Term: realize, TF-IDF Score: 0.0101
  Term: forth, TF-IDF Score: 0.0101
  Term: guardian, TF-IDF Score: 0.0101
  Term: releases, TF-IDF Score: 0.0101
  Term: thanks, TF-IDF Score: 0.0101
  Term: heart, TF-IDF Score: 0.0101
  Term: defend, TF-IDF Score: 0.0101
  Term: breaking, TF-IDF Score: 0.0101
  Term: existence, TF-IDF Score: 0.0101
  Term: trevor, TF-IDF Score: 0.0101
  Term: fully, TF-IDF Score: 0.0101
  Term: arrogant, TF-IDF Score: 0.0101
  Term: companion, TF-IDF Score: 0.0101
  Term: wants, TF-IDF Score: 0.0101
  Term: acquired, TF-IDF Score: 0.0101
  Term: leaders, TF-IDF Score: 0.0101
  Term: tyson, TF-IDF Score: 0.0101
  Term: teams, TF-IDF Score: 0.0101
  Term: max, TF-IDF Score: 0.0101
  Term: brother, TF-IDF Score: 0.0101
  Term: beat, TF-IDF Score: 0.0101
  Term: won, TF-IDF Score: 0.0101
  Term: championship, TF-IDF Score: 0.0101
  Term: 32, TF-IDF Score: 0.0101
  Term: trying, TF-IDF Score: 0.0101
  Term: injured, TF-IDF Score: 0.0101
  Term: protecting, TF-IDF Score: 0.0101
  Term: convenience, TF-IDF Score: 0.0101
  Term: aside, TF-IDF Score: 0.0101
  Term: care, TF-IDF Score: 0.0101
  Term: signs, TF-IDF Score: 0.0101
  Term: rich, TF-IDF Score: 0.0101
  Term: criminal, TF-IDF Score: 0.0101
  Term: meowth, TF-IDF Score: 0.0101
  Term: talking, TF-IDF Score: 0.0101
  Term: enemies, TF-IDF Score: 0.0101
  Term: start, TF-IDF Score: 0.0101
  Term: left, TF-IDF Score: 0.0101
  Term: receiving, TF-IDF Score: 0.0101
  Term: bulbasaur, TF-IDF Score: 0.0101
  Term: tenth, TF-IDF Score: 0.0101
  Term: falling, TF-IDF Score: 0.0101
  Term: seeking, TF-IDF Score: 0.0101
  Term: field, TF-IDF Score: 0.0101
  Term: true, TF-IDF Score: 0.0101
  Term: forest, TF-IDF Score: 0.0101
  Term: international, TF-IDF Score: 0.0101
  Term: really, TF-IDF Score: 0.0101
  Term: enjoy, TF-IDF Score: 0.0101
  Term: longer, TF-IDF Score: 0.0101
  Term: person, TF-IDF Score: 0.0101
  Term: fit, TF-IDF Score: 0.0101
  Term: entertainment, TF-IDF Score: 0.0101
  Term: 4kids, TF-IDF Score: 0.0101
  Term: acting, TF-IDF Score: 0.0101
  Term: size, TF-IDF Score: 0.0101
  Term: brown, TF-IDF Score: 0.0101
  Term: wishes, TF-IDF Score: 0.0101
  Term: storyline, TF-IDF Score: 0.0101
  Term: surpass, TF-IDF Score: 0.0101
  Term: legend, TF-IDF Score: 0.0101
  Term: reactions, TF-IDF Score: 0.0101
  Term: revived, TF-IDF Score: 0.0101
  Term: possible, TF-IDF Score: 0.0101
  Term: localization, TF-IDF Score: 0.0101
  Term: child, TF-IDF Score: 0.0101
  Term: creator, TF-IDF Score: 0.0101
  Term: creation, TF-IDF Score: 0.0101
  Term: costume, TF-IDF Score: 0.0101
  Term: especially, TF-IDF Score: 0.0101
  Term: credited, TF-IDF Score: 0.0101
  Term: representation, TF-IDF Score: 0.0101
  Term: films, TF-IDF Score: 0.0101
  Term: fictional, TF-IDF Score: 0.0101
  Term: 50, TF-IDF Score: 0.0101
  Term: icon, TF-IDF Score: 0.0101
  Term: fan, TF-IDF Score: 0.0101
  Term: race, TF-IDF Score: 0.0101
  Term: harrison, TF-IDF Score: 0.0101
  Term: kind, TF-IDF Score: 0.0101
  Term: newest, TF-IDF Score: 0.0101
  Term: sure, TF-IDF Score: 0.0101
  Term: iconic, TF-IDF Score: 0.0101
  Term: experiences, TF-IDF Score: 0.0101
  Term: growth, TF-IDF Score: 0.0101
  Term: low, TF-IDF Score: 0.0101
  Term: classic, TF-IDF Score: 0.0101
  Term: lt, TF-IDF Score: 0.0101
  Term: goldenrod, TF-IDF Score: 0.0101
  Term: prior, TF-IDF Score: 0.0101
  Term: coming, TF-IDF Score: 0.0101
  Term: focused, TF-IDF Score: 0.0101
  Term: manages, TF-IDF Score: 0.0101
  Term: aqua, TF-IDF Score: 0.0101
  Term: tries, TF-IDF Score: 0.0101
  Term: cyrus, TF-IDF Score: 0.0101
  Term: mentioned, TF-IDF Score: 0.0101
  Term: water, TF-IDF Score: 0.0101
  Term: skull, TF-IDF Score: 0.0101
  Term: american, TF-IDF Score: 0.0096
  Term: design, TF-IDF Score: 0.0096
  Term: silver, TF-IDF Score: 0.0096
  Term: past, TF-IDF Score: 0.0088
  Term: girl, TF-IDF Score: 0.0088
  Term: film, TF-IDF Score: 0.0088
  Term: quite, TF-IDF Score: 0.0088
  Term: memorable, TF-IDF Score: 0.0088
  Term: additionally, TF-IDF Score: 0.0088
  Term: plot, TF-IDF Score: 0.0088
  Term: living, TF-IDF Score: 0.0088
  Term: allows, TF-IDF Score: 0.0088
  Term: mother, TF-IDF Score: 0.0088
  Term: scheme, TF-IDF Score: 0.0088
  Term: attempt, TF-IDF Score: 0.0088
  Term: evolutions, TF-IDF Score: 0.0088
  Term: cilan, TF-IDF Score: 0.0088
  Term: parts, TF-IDF Score: 0.0088
  Term: wins, TF-IDF Score: 0.0088
  Term: finds, TF-IDF Score: 0.0088
  Term: leaves, TF-IDF Score: 0.0088
  Term: strong, TF-IDF Score: 0.0088
  Term: manner, TF-IDF Score: 0.0088
  Term: shows, TF-IDF Score: 0.0088
  Term: blaine, TF-IDF Score: 0.0088
  Term: koga, TF-IDF Score: 0.0088
  Term: save, TF-IDF Score: 0.0088
  Term: movie, TF-IDF Score: 0.0088
  Term: trio, TF-IDF Score: 0.0088
  Term: steal, TF-IDF Score: 0.0088
  Term: jessie, TF-IDF Score: 0.0088
  Term: pokédex, TF-IDF Score: 0.0088
  Term: charmander, TF-IDF Score: 0.0088
  Term: allowed, TF-IDF Score: 0.0088
  Term: inside, TF-IDF Score: 0.0088
  Term: separated, TF-IDF Score: 0.0088
  Term: seeing, TF-IDF Score: 0.0088
  Term: 28, TF-IDF Score: 0.0088
  Term: helps, TF-IDF Score: 0.0088
  Term: record, TF-IDF Score: 0.0088
  Term: recurring, TF-IDF Score: 0.0088
  Term: minor, TF-IDF Score: 0.0088
  Term: arc, TF-IDF Score: 0.0088
  Term: asked, TF-IDF Score: 0.0088
  Term: contrast, TF-IDF Score: 0.0088
  Term: items, TF-IDF Score: 0.0088
  Term: north, TF-IDF Score: 0.0088
  Term: intended, TF-IDF Score: 0.0088
  Term: designed, TF-IDF Score: 0.0088
  Term: reason, TF-IDF Score: 0.0088
  Term: united, TF-IDF Score: 0.0088
  Term: television, TF-IDF Score: 0.0088
  Term: ninth, TF-IDF Score: 0.0088
  Term: 2006, TF-IDF Score: 0.0088
  Term: 1998, TF-IDF Score: 0.0088
  Term: saying, TF-IDF Score: 0.0088
  Term: complex, TF-IDF Score: 0.0088
  Term: recognizable, TF-IDF Score: 0.0088
  Term: aspects, TF-IDF Score: 0.0088
  Term: greatest, TF-IDF Score: 0.0088
  Term: noting, TF-IDF Score: 0.0088
  Term: usa, TF-IDF Score: 0.0088
  Term: competition, TF-IDF Score: 0.0088
  Term: item, TF-IDF Score: 0.0088
  Term: continues, TF-IDF Score: 0.0088
  Term: fun, TF-IDF Score: 0.0088
  Term: says, TF-IDF Score: 0.0088
  Term: expressed, TF-IDF Score: 0.0088
  Term: year, TF-IDF Score: 0.0088
  Term: temporarily, TF-IDF Score: 0.0088
  Term: festival, TF-IDF Score: 0.0088
  Term: gain, TF-IDF Score: 0.0088
  Term: largely, TF-IDF Score: 0.0088
  Term: references, TF-IDF Score: 0.0088
  Term: make, TF-IDF Score: 0.0088
  Term: reception, TF-IDF Score: 0.0088
  Term: later, TF-IDF Score: 0.0088
  Term: appeared, TF-IDF Score: 0.0088
  Term: nintendo, TF-IDF Score: 0.0088
  Term: life, TF-IDF Score: 0.0078
  Term: magazine, TF-IDF Score: 0.0078
  Term: com, TF-IDF Score: 0.0078
  Term: opportunity, TF-IDF Score: 0.0078
  Term: developed, TF-IDF Score: 0.0078
  Term: focus, TF-IDF Score: 0.0078
  Term: iris, TF-IDF Score: 0.0078
  Term: opponent, TF-IDF Score: 0.0078
  Term: tracey, TF-IDF Score: 0.0078
  Term: 2000, TF-IDF Score: 0.0078
  Term: friend, TF-IDF Score: 0.0078
  Term: story, TF-IDF Score: 0.0078
  Term: company, TF-IDF Score: 0.0078
  Term: things, TF-IDF Score: 0.0078
  Term: did, TF-IDF Score: 0.0078
  Term: director, TF-IDF Score: 0.0078
  Term: voices, TF-IDF Score: 0.0078
  Term: featuring, TF-IDF Score: 0.0078
  Term: states, TF-IDF Score: 0.0078
  Term: popularity, TF-IDF Score: 0.0078
  Term: members, TF-IDF Score: 0.0078
  Term: helped, TF-IDF Score: 0.0078
  Term: defeating, TF-IDF Score: 0.0078
  Term: high, TF-IDF Score: 0.0078
  Term: boss, TF-IDF Score: 0.0078
  Term: bring, TF-IDF Score: 0.0078
  Term: constant, TF-IDF Score: 0.0078
  Term: readers, TF-IDF Score: 0.0078
  Term: resembling, TF-IDF Score: 0.0078
  Term: choice, TF-IDF Score: 0.0078
  Term: example, TF-IDF Score: 0.0078
  Term: charizard, TF-IDF Score: 0.0078
  Term: obtain, TF-IDF Score: 0.0078
  Term: beginning, TF-IDF Score: 0.0078
  Term: usually, TF-IDF Score: 0.0078
  Term: mouth, TF-IDF Score: 0.0078
  Term: generally, TF-IDF Score: 0.0078
  Term: owned, TF-IDF Score: 0.0078
  Term: receives, TF-IDF Score: 0.0070
  Term: addition, TF-IDF Score: 0.0070
  Term: protect, TF-IDF Score: 0.0070
  Term: female, TF-IDF Score: 0.0070
  Term: changed, TF-IDF Score: 0.0070
  Term: debut, TF-IDF Score: 0.0070
  Term: official, TF-IDF Score: 0.0070
  Term: light, TF-IDF Score: 0.0070
  Term: alongside, TF-IDF Score: 0.0070
  Term: power, TF-IDF Score: 0.0070
  Term: short, TF-IDF Score: 0.0070
  Term: color, TF-IDF Score: 0.0070
  Term: change, TF-IDF Score: 0.0070
  Term: leader, TF-IDF Score: 0.0070
  Term: revealed, TF-IDF Score: 0.0070
  Term: returns, TF-IDF Score: 0.0070
  Term: attacks, TF-IDF Score: 0.0070
  Term: city, TF-IDF Score: 0.0070
  Term: tournament, TF-IDF Score: 0.0070
  Term: control, TF-IDF Score: 0.0070
  Term: evolve, TF-IDF Score: 0.0070
  Term: evolving, TF-IDF Score: 0.0070
  Term: trainers, TF-IDF Score: 0.0070
  Term: poll, TF-IDF Score: 0.0064
  Term: released, TF-IDF Score: 0.0064
  Term: wild, TF-IDF Score: 0.0064
  Term: good, TF-IDF Score: 0.0064
  Term: poké, TF-IDF Score: 0.0064
  Term: hands, TF-IDF Score: 0.0064
  Term: versions, TF-IDF Score: 0.0064
  Term: west, TF-IDF Score: 0.0064
  Term: male, TF-IDF Score: 0.0064
  Term: crystal, TF-IDF Score: 0.0064
  Term: experience, TF-IDF Score: 0.0064
  Term: human, TF-IDF Score: 0.0064
  Term: final, TF-IDF Score: 0.0064
  Term: imdb, TF-IDF Score: 0.0058
  Term: listed, TF-IDF Score: 0.0058
  Term: end, TF-IDF Score: 0.0058
  Term: playable, TF-IDF Score: 0.0058
  Term: version, TF-IDF Score: 0.0058
  Term: ability, TF-IDF Score: 0.0058
  Term: evolves, TF-IDF Score: 0.0058
  Term: popular, TF-IDF Score: 0.0053
  Term: black, TF-IDF Score: 0.0053
  Term: author, TF-IDF Score: 0.0053
  Term: used, TF-IDF Score: 0.0053
  Term: names, TF-IDF Score: 0.0053
  Term: development, TF-IDF Score: 0.0053
  Term: leafgreen, TF-IDF Score: 0.0048
  Term: firered, TF-IDF Score: 0.0048
